Insee,Code_postal,Ville,Sécurité,Éducation,Sport / Loisir,Environnement,Vie pratique,pouce_positif,pouce_negatif,commentaire,date,auteur
2173,02300,Chauny,4,4,5,4,4,1,0,"Une ville très agréable, très touristique. une ville calme, propre et reposante. un petit coin de paradis.",27/10/2018,Pepone
2173,02300,Chauny,4,3,3,4,3,0,0,"C'est une belle ville propre et agreable, les animations sont bonnes, mais elle manque de commerces pour etre plus vivante.",07/04/2018,Popo
2173,02300,Chauny,4,5,4,5,5,0,0,"Nous somme bien équipés dans notre ville , on a vraiment tout commerces, école,pharmacie,et autre.je pense y rester assez longtemps dans ma ville.",02/01/2018,Isadrancy
2173,02300,Chauny,4,4,4,3,3,0,0,C'est une bonne ville et je m'y sens bien même si je compte aller vivre dans une ville plus grande à l'avenir.,16/01/2017,AmaMuser
39128,39120,Chaussin,4,3,3,3,4,0,0,Ma ville est une petite ville où il fait bon vivre.tous les commerces sont présents.  Cependant il manque des places pour stationner avec son Vehicule.,27/10/2019,Lisou
45088,45480,Chaussy,0,1,0,0,0,5,0,"A éviter…. Si vous n’êtes pas beauceron ou parisiens c’est la catastrophe. Hypocrisie comme jamais , bruits les week-ends, ne pensent qu’à eux avec leurs maisons secondaires….. si on n’est pas d’accord alors là c’est le venin qu’ils sortent et ils t’enterrent…. Et la municipalité ne daigne pas faire le nécessaire c’est à dire appliquer les lois en vigueur. C’est la porte ouverte à tout. En même temps’ ils sont là depuis 20/30 ans donc ils ont tout les droits. A fuite. Et où sont les membres de la municipalité ??? ",25/09/2021,Jf 
45088,45480,Chaussy,0,1,0,0,2,4,0,Aucun intérêt ce village. Le maire qui ne répond pas à ces administrés est une honte ,28/09/2021,Jf
44038,44320,Chauvé,4,4,3,4,4,1,0,"Tranquille, beau parc pour se promener en famille, accès au écoles facile, plusieurs activité proposé pour les moins jeunes et les plu jeunes.",05/03/2021,Despo27
44038,44320,Chauvé,4,4,4,5,5,0,0,"Super village toujours très bien entretenu , avec des commerces à proximité et des personnes très accueillantes ! ",07/08/2021,Liline 
35076,35310,Chavagne,5,4,0,2,0,1,0,"Je trouve que la ville  manque de loisir et de culture. C'est pareil pour les sports et pour les courses, il n'y a pas beaucoup de choix. Par contre il y a une très bonne sécurité et puis l'école est très bien !?",02/07/2021,Malo
35076,35310,Chavagne,5,3,1,0,0,1,0,Je trouve que la ville manque beaucoup de loisirs et de magasins. Il n'y a pas assez de bus. Mais je me sens très bien en sécurité et l'éducation est quand même bonne.,26/09/2021,Malo
35076,35310,Chavagne,4,4,4,4,4,0,0,"Agréable, vivante",14/04/2017,Rancega
42056,42410,Chavanay,5,5,5,5,5,1,0,Chavanay est une ville très agréable à vivre avec une très bonne ambiance. Elle reste dynamique grâce à son Mcdo et son Leclerc. Je vous conseille d'aller boire un café au bar de la Halle.,18/01/2022,enzo
38097,38230,Chavanoz,4,5,4,5,5,1,3,Une petite ville pas loin de l'entrée de l'agglomeration lyonnaise où il fait bon vivre :) Seul petit point négatif... nous dépendons de la police de la ville d'à coté car pour l'instant plus de police municipal... ,12/12/2018,JulianRed
37065,37120,Chaveignes,5,4,5,5,4,0,0,"Un petit village situé a coté d'une ville historique et qui plus est, est super bien amenager avec boulangerie, centre commerciale, centre de vacances et plein de fete et animations a longueur d'année",28/06/2017,Mikaty
1096,01660,Chaveyriat,4,3,2,3,2,0,0,Pas de pharmacie ni de médecin et ni de commerce  si on a besoin il faut prendre la voiture c juste le poins négative mes on a quand mémé une boulangerie c deja bien,02/05/2020,Cerise01
1096,01660,Chaveyriat,4,4,4,4,4,0,0,Ville très visitée surtout pour ces halles et son musée miniature et ces bon restaurant son parc  pour enfants !!!.,25/06/2019,Mimi
54123,54230,Chavigny,4,3,3,3,3,0,1,                                         Ville très sympathique avec beaucoup d'animations pour les habitants.                           ,07/01/2020,Mikado
42059,42140,Chazelles-sur-Lyon,4,4,4,4,4,1,0,Découverte dimanche de cette petite ville assez sympa campagne a proximité j'ai bien aimé la visiter ,29/10/2021,Elza
42059,42140,Chazelles-sur-Lyon,4,3,3,2,3,0,0,"Trop forte pression de l'urbanisation , et  donc depuis 10 ans une forte baisse de la qualité de vie. Les municipalités dans la région sont incapables de gérer correctement l'urbanisation immeuble à tout va, même dans des villages de caractère et bien sûr pas d'emplacement pour les stationnements. Le bêton devient le leitmotiv de tout ces maires, c'est triste pour nos villages.",28/06/2020,Robert
42059,42140,Chazelles-sur-Lyon,4,4,3,4,4,1,0,"Petite ville a la campagne avec de nombreux commerces, sympa a y vivre. Situé entre Lyon et st Etienne.",21/12/2019,Emiliemth13
42059,42140,Chazelles-sur-Lyon,4,4,3,3,3,0,0,Une petite ville sympathique a la campagne une bonne qualité de vie pour notre famille et surtout les enfants,12/03/2018,Max
42059,42140,Chazelles-sur-Lyon,5,4,3,4,5,0,0,"Nicher sur les hauteurs des Monts du Lyonnais, le soleil fleurit là ou a Saint Etienne et Lyon sont encore dans le brouillard. Il fait bon vire a partager une pizza dans les deux pizzeria ou un kebab ou un menu crepe au casque sans oublier le restaurant burger, Chazelle Sur Lyon avec ses trois cafés dont un sport et un pmu, un musee qui retrace l histoire du chapeau avec des acticités pour les enfants, son restaurant, le chapelier gourmand, ses createurs, Chazelles avec ses patisseries, ses nombreuses boulangerie, un endroit ideal pour faire des cadeaux egalement bijoux ou vestimentaire jusqu a la dentelle, ses deux marchés mardi et celui du vendredi toujours matin qui inclue le textile, sa poste tres pro et honnete, sa piscine, ses tennis, ses stades de foot, ses coiffeuses et ses estheticiennes, son destockeur!, sa cba, pas de pepin, les gendarmes et la police qu il ne faut pas contredire: il faut marcher carré! et la tete haute avec un chapeau! Un verre de vin rouge et une grosse flute de 500grammes sous le bras! Chazelle, pres et loin de tout",18/02/2017,Jean42
45089,45430,Chécy,4,4,5,4,5,0,0,"Ville très agréable et dynamique, en plein essor ! Beaucoup de travaux d'agrandissement et d'aménagement pour améliorer le confort et le bien être de ses habitants. ",21/02/2022,Jerome
45089,45430,Chécy,5,5,5,5,5,0,0,"Ville qui se développe de plus en plus avec des moyens de transports, c'est parfait ! L'accès à la ville est facile grâce à la tangentielle qui y passe.",20/05/2021,amelie99
45089,45430,Chécy,3,3,2,3,4,0,0,"Ville touristique ou ont peux pratiquer la bicyclette,barque, la piscine,le shopping du matin au soir",02/06/2020,Galiana
45089,45430,Chécy,5,5,4,5,4,0,0,"La ville à la campagne, en bord de Loire,  avec tous les services et commerces nécessaires.",19/06/2017,Ingrid
45089,45430,Chécy,4,4,4,4,2,0,0,"Petite ville de l'agglo, relativement tranquille, à la campagne, mais proche de la vill",10/06/2017,Jeffil
37067,37190,Cheillé,4,4,3,4,3,0,1,Je trouve ma ville bien. Il y a plein de chose à faire ses super intéressant  même pour les jeune enfants,26/05/2020,Ben.1216
31140,31160,Chein-Dessus,4,0,0,4,0,0,0,J'habite dans un village de montagne de moins de 200 habitants donc il est difficile d'avoir accès à quelques services que ce soit mais on est tranquille.,27/12/2020,Kae
44039,44640,Cheix-en-Retz,5,5,2,4,1,1,0,La campagne c'est bien mais pas assez de commerces et d'animations... J'aimerais avoir plus d'evenements dans ma commune,15/04/2018,Mouthmouth
44039,44640,Cheix-en-Retz,4,4,4,4,4,0,0,Passage de la loire tres difficile aux heures de pointe. bien au niveau des ecoles et des infracstructures sportives,14/04/2021,LULU
25147,25320,Chemaudin et Vaux,3,4,4,3,4,0,1,Une grandes ville agréable a vivre avec des points positif et négatif comme sur toute grande ville !,29/11/2020,Devilboy08
53066,53200,Chemazé,4,3,3,4,4,0,0,"Notre village comporte tous les commerces, mais il faut un véhicule pour pratiquer les activités sportives ou culturelles.village tres vivant",05/08/2021,Domisa
41049,41700,Chémery,4,3,2,5,3,0,0,PAISIBLE,11/05/2017,Gaelle41
49092,49120,Chemillé-en-Anjou,4,4,3,2,2,0,0,Ma ville du moins petit village est très conviviale. Nous y sommes très bien accueilli quand nous arrivons. Il y a beaucoup de manifestations organisées par des bénévoles de tout âges.,23/02/2020,Zoloa
49092,49120,Chemillé-en-Anjou,3,4,4,3,3,0,0,Calme car à la campagne mais avec les services nécessaires. Desservi par une gare mais route de campagne pas toujours entretenue. Fibre pas encore déployée ,11/11/2021,Christell
49092,49120,Chemillé-en-Anjou,4,3,4,3,4,0,0,Bien pour le sport .commerces très bien. Manque d espace vert pour balade . Centre ville manque du stationnement,29/11/2020,Alro
37068,37370,Chemillé-sur-Dême,5,3,2,5,3,0,0,Les aspects positifs sont surtout le calme et le grand air.,29/09/2021,Puce37
37069,37460,Chemillé-sur-Indrois,5,4,5,5,5,1,0,"Joli village tourangeau avec base de loisirs, forêt, grande qualité de vie. Nombreuses manifestations culturelles et sportives chaque année.",04/10/2020,Mariana
23061,23130,Chénérailles,5,4,3,5,5,0,1,"Ville tres sympa, avec commerce ecole boulangerie, il y a tout ce qu'il faut pour passer une bonne journée",06/10/2021,kes
21166,21300,Chenôve,3,4,4,4,5,1,0,"C'est une très belle ville, on y a tous. Commerces, médecins, galeries marchandes etc... nichée entre verdure et centre ville nous y sommes très bien installé. Le problème ce sont les racailles de quartier qui monopolise tout le monde et  nous avons l'impression que les politiques ne font rien... On se sent un peut délaissé. Nous aimerions que cela change car nous y sommes très bien.",02/05/2017,Laly21300
21166,21300,Chenôve,,,,,,0,0,Merci pour vos avis sur votre ville.  Je me renseigne sur la sécurité avant de venir m'installer cet été avec mon mari et ma fille qui ira au collège .,31/01/2022,Axelle
21166,21300,Chenôve,2,4,4,4,4,0,1,"Je suis d accord avec les commentaires, ville très agréable à vivre on s’y sent bien! quelques  jeunes qui font le bazar le soir, comme partout, mais ça ne nuit en rien à la vie agréable qu’il y a ici. La mauvaise réputation de Chenove est injustifiée. ",07/08/2021,Martine 
21166,21300,Chenôve,2,4,3,0,2,1,0,POSITIFS : ACCUEILLANTE. NEGATIFS : PAS SECURISEE. Il faut prendre de bonnes résolutions pour que la vie soit meilleure pour tout le monde,22/04/2021,DIRAS
21166,21300,Chenôve,4,4,4,4,4,0,1,"Ville agréable,bon vivre,et pleins activité,commerce,gastronomique,les gens sont sympas,les bons vins",16/07/2019,Yvana
21166,21300,Chenôve,3,4,4,3,3,1,0,C'est une ville moyenne où il fait bon vivre mais où la sécurité devrait être plus poussée je trouve.,31/05/2019,Mephistooo
21166,21300,Chenôve,4,2,2,3,3,1,0,"Beaucoup de route non faîtes, circulation limitée à 50 mais grande vitesse dans les rues pas de ralentisseurs...",12/05/2018,BABETTE
50129,50100,Cherbourg-en-Cotentin,4,4,4,4,3,5,1,"Cherbourg en Cotentin et les environs offrent des moments pour de très belles ballades en famille.  À pieds, en velo et en bateau. J'aime énormément le Cotentin, une ville avec de vraies pépites de ballade, de foire, d'expo, de concert et le théâtre à l'italienne.  Des merveilles moments que l'ont figue avec des photos pour nos calendrier. J'aime ma ville, j'aime Cherbourg en Cotentin, J'aime la manche.",12/09/2019,Marie DAVID
50129,50100,Cherbourg-en-Cotentin,3,4,5,5,5,0,0,"Une ville de bord de mer agréable dans une région du Cotentin aux sites naturels absolument superbes...Une excellente qualité de vie de ""presqu'île"" , avec tout ce que ça peut comporter comme atouts et comme défauts par ailleurs...",30/01/2022,Teurgoulette
50129,50100,Cherbourg-en-Cotentin,5,5,5,5,5,0,1,"Ville très agréable, sûre et vivante où il ne pleut pas plus",05/12/2021,Michèle
50129,50100,Cherbourg-en-Cotentin,5,4,4,3,4,0,0,"Je n’ai rien à signaler de particulier, juste peuvent faire un effort question environnement ",05/12/2021,Kira50
50129,50100,Cherbourg-en-Cotentin,4,4,4,4,4,0,1,Une ville ou il est bon de vivre et avec la mer pas loin. Il ne fait pas très chaud l'été mais des températures juste parfait et agréable. Faut pas croire qu'il y pleut souvent non non ^^ ,01/12/2021,Jessika
50129,50100,Cherbourg-en-Cotentin,3,4,5,4,5,0,1,"Très jolie ville portuaire, le centre est agréable avec des lieux historiques et modernes. La ville est dynamique et la population variée. ",17/10/2021,chloé
50129,50100,Cherbourg-en-Cotentin,3,4,4,4,4,0,0,"Ville très agréable à vivre, son environnement, la mer, la nature, ses quatre saisons en une journée.",17/09/2021,titidecherbourg
50129,50100,Cherbourg-en-Cotentin,4,4,4,5,5,0,0,Belles espaces verts et beaucoup de belles ballades à faire. Et beaucoup de commerçants dans le centre ville. ,23/07/2021,Vanessa
50129,50100,Cherbourg-en-Cotentin,4,4,3,4,4,0,0,Positif,22/07/2021,Jennifer
50129,50100,Cherbourg-en-Cotentin,0,1,1,0,0,2,2,Une ville où les gens sont agressifs et désagréable et le climat de merde . Je préfère le sud car les gens sont plus accueillant et le temps est meilleur ! ,27/05/2021,Sophie
50129,50100,Cherbourg-en-Cotentin,4,4,4,4,4,0,0,Ville où on trouve tout ce qu'on veut.,22/03/2021,slr50120
50129,50100,Cherbourg-en-Cotentin,4,4,3,5,5,0,0,Cherbourg est une ville où l'on se sent bien et plutot en securité. La ville connait un essor depuis quelques années avec l'apparition de grandes enseignes ce qui rend la ville beaucoup plus attractive. Le seul bémol: le temps pluvieux...,05/03/2021,erika
50129,50100,Cherbourg-en-Cotentin,4,4,4,3,3,0,1,"Les moyens de transport (bus,train,piste cyclable) seraient à développer pour rendre la vie plus pratique.",05/03/2021,Sophie
50129,50100,Cherbourg-en-Cotentin,,,,,,0,0,En,03/06/2021,Catcar
50129,50100,Cherbourg-en-Cotentin,4,2,3,5,4,1,0,Il fait bon vivre dans le cotentin la mer offre l'avantage d'avoir des activités nautique et sportif gratuite,02/03/2021,maxime
50129,50100,Cherbourg-en-Cotentin,4,3,3,4,5,0,0,"Cherbourg, ville paisible mais manquant d'activités même si on sent les gros efforts. Au niveau tourisme, peut-être des choses à améliorer ?",25/01/2021,AngeNikko
28098,28500,Cherisy,4,3,2,4,0,0,0,"La campagne, l'air pur, la nature tout ce qui compte à un bon équilibre. Aucun point négatif. Pas de problème de pollution",15/06/2021,Naiis
17102,17460,Chermignac,4,4,3,4,4,0,0,Une petite ville de province ou il fait bon vivre. aucun problème pour sortir le soir . La qualité de vie point de vue environnement est très agréable. Saintes est une ville que je recommande calme touristique et bien pourvue de magasin ou rien manque.,19/02/2019,Marylise
27156,27250,Chéronvilliers,2,4,0,0,0,0,0,Ville fantôme. Pas d'animation..,02/02/2020,Louloune
57140,57245,Chesny,4,5,4,5,2,0,0,"Petit village tranquille, peu de circulation...pas de commerce mais à proximité d'une grande ville...",11/02/2021,Pil
3074,03230,Chevagnes,5,5,5,5,5,0,0,A la campagne sans etre trop loin de la ville. Trés agréable en cette période de confinement. C'est le top,18/06/2021,aurélie
17104,17210,Chevanceaux,4,4,4,1,4,0,0,"Joli village avec de nombreux services pour 980 habitants, dommage que la quiétude de ce village soit perturbée par la circulation sur la N10 grrrr",24/08/2020,Marlene7817
21171,21800,Chevigny-Saint-Sauveur,4,5,5,5,5,0,0,"J'adore cette ville, fait bon vivre, écoles, lycée, marché le dimanche matin, bus, activité sportive, verdure, magasin d'alimentation pour toutes les bourses etc..., et en plus  Monsieur le maire est jeune est accessible.",02/09/2021,philippe
21171,21800,Chevigny-Saint-Sauveur,4,4,3,4,4,0,0,Commune proche d'une grande ville avec tous les équipements nécessaires pour tous ! On y trouve beaucoup d'immeubles récemment construits où il est très agréable de vivre. Je recommande cette commune !,30/06/2020,Marleneb21
